Record Id,Credit Risk,Installment rate_transformed,Residence Tenure_transformed,Existing credit_transformed,Dependents_transformed,Duration_transformed,Credit amt_transformed,Age_transformed,Current Ac status,SavingAc/Bonds,Emp Tenure,Debtors/Guarantors,Housing,Job,Telephone,Foreign Worker,credit_history_transformed,Status & Sex_female : divorce/seperated/married,Status & Sex_male : divorce/seperated,Status & Sex_male:married/widowed,Status & Sex_male:single,Property owned_building society savings agreement/ life insurance,Property owned_car or other,Property owned_real estate,Property owned_unknown / no property,Purpose_business,Purpose_car(new),Purpose_car(used),Purpose_domestic appliance,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/tv,Purpose_repairs,Purpose_retraining,Other Installemnt plans_bank,Other Installemnt plans_none,Other Installemnt plans_stores
822,1,3,1,1.000000,1,-0.749340,-0.073174,-1.022626,3.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
823,2,2,2,1.000000,2,1.293479,-0.190808,0.488172,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
824,1,4,4,2.000000,1,-1.089809,-0.957366,1.021394,1.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
825,1,3,2,2.000000,1,-0.238635,0.222459,-0.045051,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
826,1,4,3,2.000000,1,0.016717,-0.620328,-0.489403,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
827,2,1,4,3.000000,1,-0.238635,0.294433,-0.222792,1.000000,1.000000,4.000000,0.000000,0.000000,2.000000,"yes","yes","1.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
828,2,2,2,2.000000,2,-0.238635,0.371437,0.043819,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","4.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
829,2,3,4,1.000000,1,1.293479,1.985038,1.021394,1.000000,0.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
830,1,4,4,1.000000,2,2.314888,1.345015,0.221560,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","0.000000",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
831,1,4,2,2.000000,2,0.272070,-0.321212,0.754783,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
832,2,4,3,1.000000,1,-0.238635,-0.769693,-1.111496,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
833,2,2,4,2.000000,1,2.059536,3.080910,-0.578274,1.000000,1.000000,4.000000,0.000000,0.000000,2.000000,"none","yes","4.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
834,1,2,4,1.000000,1,0.272070,0.727049,0.577042,2.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
835,2,2,3,1.000000,1,-0.493987,-0.339786,-0.933755,3.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
836,2,4,4,2.000000,1,-0.749340,-0.821545,1.110265,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","4.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
837,1,4,2,1.000000,1,-0.749340,-0.897388,-1.289237,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
838,1,1,3,1.000000,2,-1.430279,-1.007670,-1.111496,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
839,1,4,4,2.000000,1,0.272070,-0.096004,2.443321,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
840,1,4,3,2.000000,1,0.272070,-0.229891,0.932524,0.000000,1.000000,4.000000,1.000000,1.000000,2.000000,"none","yes","1.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
841,2,4,2,1.000000,1,1.293479,0.763809,-0.578274,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
842,1,3,2,2.000000,1,0.016717,-0.082074,-0.667144,0.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","0.000000",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
843,2,4,4,1.000000,1,-0.238635,-0.488376,-1.111496,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
844,1,4,4,1.000000,1,0.272070,-0.636967,1.288006,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","3.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
845,1,4,4,3.000000,2,-0.238635,0.083930,1.021394,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
846,1,2,3,1.000000,1,0.016717,0.298303,-0.045051,2.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
847,2,2,4,2.000000,1,-0.238635,1.375972,2.887673,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
848,1,4,2,1.000000,1,0.272070,-0.756923,-0.667144,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
849,1,3,4,1.000000,1,-1.004692,-0.712423,2.087840,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
850,2,4,4,1.000000,1,-0.749340,-0.965879,1.910099,1.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
851,2,4,2,2.000000,1,-0.068400,-0.375386,-0.222792,1.000000,1.000000,2.000000,2.000000,0.000000,2.000000,"none","no","1.000000",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
852,1,3,4,2.000000,1,0.272070,0.323842,0.665913,0.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
853,1,4,4,2.000000,1,-0.493987,-0.671019,-0.045051,0.000000,1.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
854,2,4,4,2.000000,2,-0.238635,-0.682241,-0.311662,1.000000,1.000000,3.000000,0.000000,2.000000,1.000000,"none","yes","3.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
855,1,2,2,2.000000,2,1.293479,2.967904,0.843653,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
856,1,4,3,1.000000,1,0.272070,-0.669858,-0.222792,0.000000,2.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
857,1,4,3,1.000000,1,-0.919575,-0.894292,0.399301,0.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
858,1,4,2,1.000000,1,-0.493987,0.053360,-0.667144,0.000000,1.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
859,2,3,2,1.000000,1,-0.493987,0.291724,-0.578274,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
860,1,1,2,1.000000,2,-1.004692,0.143908,-0.844885,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,"none","no","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
861,1,4,2,2.000000,1,0.272070,1.005656,-0.756014,0.000000,4.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
862,2,4,2,1.000000,1,-0.238635,-0.400925,-0.667144,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
863,2,4,4,1.000000,1,0.272070,-0.296447,-0.045051,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
864,1,4,2,2.000000,2,0.527422,0.511128,-0.311662,0.000000,4.000000,1.000000,0.000000,1.000000,1.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
865,2,2,2,1.000000,1,-0.919575,-0.385060,-0.933755,0.000000,1.000000,2.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
866,1,2,4,1.000000,1,-0.493987,-0.380803,-1.378108,0.000000,3.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
867,1,4,1,1.000000,1,-0.238635,-0.315795,-0.756014,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
868,1,2,4,1.000000,1,-0.749340,0.048717,0.577042,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
869,1,3,2,2.000000,1,1.293479,1.626718,0.132690,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
870,1,4,4,1.000000,1,-0.749340,-0.987935,-1.022626,1.000000,1.000000,4.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
871,1,2,4,2.000000,1,1.293479,1.730809,0.399301,0.000000,3.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
872,1,1,4,2.000000,2,-1.260044,-0.720549,0.932524,3.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","no","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
873,1,4,1,2.000000,1,0.272070,-0.705458,-0.844885,1.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
874,1,4,1,1.000000,1,-0.493987,-0.902031,-1.022626,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
875,1,2,2,1.000000,2,-0.749340,0.148938,-0.578274,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
876,1,4,4,2.000000,1,-0.834457,-0.728675,0.399301,2.000000,4.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
877,1,3,4,1.000000,1,-0.238635,-0.489537,0.043819,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000,"yes","yes","3.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
878,1,4,2,1.000000,1,1.293479,0.150873,-0.667144,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
879,2,3,2,1.000000,1,-1.004692,-0.689980,-0.756014,1.000000,1.000000,1.000000,0.000000,2.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
880,1,2,3,2.000000,1,0.782774,1.368620,0.043819,0.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
881,1,3,3,1.000000,1,0.272070,1.783435,0.221560,0.000000,1.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
882,1,2,4,1.000000,1,0.272070,2.349550,1.110265,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
883,1,4,4,2.000000,1,0.782774,-0.396281,0.043819,2.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
884,1,4,4,2.000000,1,-0.238635,-0.815353,2.621062,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,"none","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
885,2,3,3,1.000000,1,0.272070,0.329646,0.665913,2.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
886,2,4,4,1.000000,1,-0.749340,-0.932601,1.554617,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
887,1,4,3,2.000000,2,0.272070,-0.147082,-0.133921,2.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
888,2,2,2,1.000000,1,2.314888,3.080910,-1.111496,2.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
889,1,4,4,2.000000,1,1.293479,1.319089,-0.133921,0.000000,1.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
890,1,3,4,2.000000,2,0.612539,1.787305,0.399301,0.000000,0.000000,1.000000,2.000000,0.000000,2.000000,"yes","yes","3.000000",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
891,1,4,4,3.139963,2,0.527422,-0.295286,0.665913,1.000000,1.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
892,1,4,4,2.000000,1,-0.493987,-0.532489,0.932524,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
893,1,4,4,2.000000,1,-0.749340,-0.400151,0.221560,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","no","1.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
894,1,3,4,2.000000,1,1.293479,1.004108,-0.133921,2.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
895,1,4,3,2.000000,1,-0.238635,-0.787879,-0.578274,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
896,1,3,2,1.000000,2,1.293479,2.221855,-0.400533,0.000000,0.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
897,1,4,4,1.000000,1,0.016717,-0.231825,-0.667144,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
898,1,3,2,1.000000,1,-0.749340,-0.624198,-0.045051,0.000000,4.000000,3.000000,0.000000,1.000000,2.000000,"none","no","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
899,1,1,4,1.000000,1,-0.493987,-0.394346,-0.222792,0.000000,0.000000,3.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
900,2,2,3,1.000000,1,-0.238635,0.366794,0.577042,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
901,2,2,4,1.000000,1,-0.408870,-0.224473,0.665913,1.000000,1.000000,4.000000,2.000000,0.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
902,1,2,4,2.000000,1,-0.068400,0.108308,0.754783,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
903,1,2,4,2.000000,1,1.293479,2.813896,0.577042,0.000000,0.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
904,1,4,2,1.000000,1,-0.493987,-0.703910,0.399301,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
905,1,4,1,1.000000,1,0.272070,-0.745701,0.043819,0.000000,1.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
906,1,2,2,1.000000,2,-0.749340,-0.811871,-1.378108,1.000000,1.000000,2.000000,0.000000,0.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
907,1,2,2,1.000000,1,0.016717,0.215881,-1.022626,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,"none","no","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
908,1,2,2,1.000000,1,1.293479,0.195760,-0.756014,2.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
909,1,1,2,2.000000,1,-0.493987,0.150486,0.932524,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","0.000000",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
910,1,1,2,1.000000,1,-1.004692,-0.003909,-0.222792,2.000000,0.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
911,1,4,4,2.000000,1,1.293479,0.483267,-0.133921,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
912,2,2,4,1.000000,1,0.272070,0.592388,-0.933755,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
913,1,2,4,1.000000,1,0.782774,-0.082848,-0.933755,2.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
914,1,1,2,1.000000,1,-0.834457,-0.411372,-0.667144,0.000000,4.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
915,2,4,2,1.000000,1,0.272070,-0.017066,-0.400533,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"yes","yes","3.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
916,2,1,2,1.000000,1,2.314888,3.080910,-0.311662,2.000000,1.000000,2.000000,0.000000,1.000000,3.000000,"yes","no","4.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
917,1,1,2,1.000000,2,-0.919575,-0.138182,-0.311662,0.000000,2.000000,2.000000,1.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
918,2,1,4,1.000000,1,-1.260044,3.080910,2.887673,1.000000,1.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
919,2,1,1,1.000000,1,0.272070,-0.327403,-0.222792,1.000000,2.000000,0.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
920,2,4,2,1.000000,1,0.272070,0.054134,0.310431,1.000000,1.000000,4.000000,0.000000,0.000000,3.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
921,1,4,2,2.000000,1,-0.238635,-0.537133,-0.667144,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
922,1,4,1,1.000000,1,2.314888,3.080910,0.132690,0.000000,3.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
923,2,3,4,1.000000,1,-1.004692,-0.711649,-1.200367,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
924,1,3,4,1.000000,2,-0.749340,-0.465546,-0.489403,2.000000,1.000000,3.000000,0.000000,0.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
925,2,2,1,1.000000,1,0.272070,1.418924,1.732358,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","3.000000",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
926,2,4,2,2.000000,1,-0.749340,-0.970522,0.932524,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","3.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
927,1,4,4,1.000000,1,-0.238635,-0.834314,-1.289237,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
928,2,4,4,3.000000,2,2.314888,2.744244,0.310431,1.000000,1.000000,3.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
929,1,4,4,1.000000,1,0.782774,-0.517785,1.998969,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
930,1,4,2,2.000000,2,-0.749340,-0.720162,0.665913,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","0.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
931,1,4,1,1.000000,1,0.272070,-0.564220,-1.022626,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,"none","no","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
932,2,4,2,1.000000,1,-1.004692,-0.594015,-1.200367,2.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
933,1,3,1,2.000000,1,-1.004692,-0.766597,-0.489403,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
934,1,4,4,2.000000,2,-0.749340,-1.038239,0.577042,0.000000,3.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
935,1,4,1,1.000000,1,-0.749340,-0.660571,-1.111496,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
936,2,4,3,2.000000,1,0.782774,-0.497663,-0.489403,2.000000,2.000000,1.000000,0.000000,1.000000,3.000000,"none","yes","0.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
937,2,3,2,1.000000,1,-1.004692,-0.951948,-0.667144,3.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
938,1,4,3,1.000000,1,-1.260044,-0.441942,-0.489403,2.000000,1.000000,1.000000,0.000000,0.000000,3.000000,"yes","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
939,2,4,4,1.000000,1,2.807494,1.192942,0.577042,2.000000,1.000000,2.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
